topic_id,topic_name,category
https://openalex.org/T11440,Click Chemistry in Chemical Biology and Drug Development,Chemistry
https://openalex.org/T10252,Natural Products as Sources of New Drugs,Medicine
https://openalex.org/T13045,Technological Development in Mineral Resource Sector,Engineering
https://openalex.org/T13891,Materials Engineering in Industrial Applications,Engineering
https://openalex.org/T10549,Neonatal Lung Development and Respiratory Morbidity,Medicine
https://openalex.org/T10645,Management of Cardiac Arrest and Resuscitation,Medicine
https://openalex.org/T10937,Cellular Senescence and Aging-Related Diseases,Medicine
https://openalex.org/T11128,Advanced Materials for Smart Windows,Materials Science
https://openalex.org/T10753,Microplastic Pollution in Marine and Terrestrial Environments,Environmental Science
https://openalex.org/T12017,Global E-Waste Recycling and Management,Environmental Science
https://openalex.org/T12238,Energy Consumption in Mobile Devices and Networks,Engineering
https://openalex.org/T10579,Cognitive Radio Networks and Spectrum Management,Computer Science
https://openalex.org/T10148,Next Generation 5G Wireless Networks,Engineering
https://openalex.org/T10043,Epidemiology and Interventions for Substance Use Disorders,Medicine
https://openalex.org/T11207,Pathogenesis and Treatment of Alcoholic Liver Disease,Medicine
https://openalex.org/T12564,Networked Smart Transducer Interface Standard,Computer Science
https://openalex.org/T10613,Gene Therapy Techniques and Applications,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13703,Understanding the Attention Economy in Education and Business,"Business, Management and Accounting"
https://openalex.org/T10375,Drug Metabolism and Pharmacogenomics,"Pharmacology, Toxicology and Pharmaceutics"
https://openalex.org/T12094,Hemoglobin Function and Regulation in Vertebrates,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11152,Scaling Limits of Interacting Particle Systems,Mathematics
https://openalex.org/T10025,Holographic Derivation of Field Theories and Gravity,Physics and Astronomy
https://openalex.org/T10095,Cosmological Parameters and Dark Energy,Physics and Astronomy
https://openalex.org/T10048,Particle Physics and High-Energy Collider Experiments,Physics and Astronomy
https://openalex.org/T10945,Lysosomal Storage Disorders in Human Health and Disease,Medicine
https://openalex.org/T10085,Pathophysiology of Parkinson's Disease,Medicine
https://openalex.org/T10617,Mechanisms of Intracellular Membrane Trafficking,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13539,Applications of Calorimetry in Scientific Research,Chemistry
https://openalex.org/T10249,Distributed Multi-Agent Coordination and Control,Computer Science
https://openalex.org/T11347,Network Synchronization in Complex Systems,Computer Science
https://openalex.org/T13317,Media Ecology and Communication Studies,Social Sciences
https://openalex.org/T11460,Green Analytical Chemistry in Pharmaceutical Analysis,Chemistry
https://openalex.org/T13574,Impact of Parental Illness on Children and Families,Social Sciences
https://openalex.org/T14512,Future of Personalized Medicine in Healthcare,Medicine
https://openalex.org/T14215,Laboratory Information Management Systems in Scientific Research,Computer Science
https://openalex.org/T12970,Labor Market Discrimination and Inequality in Employment,Social Sciences
https://openalex.org/T12568,Phylogeny and Evolution of Grasses (Poaceae),Agricultural and Biological Sciences
https://openalex.org/T14049,Molecular Systematics of Gesneriaceae and Allies,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10447,Aquatic Ecotoxicology and Biomarkers of Pollution,Environmental Science
https://openalex.org/T11415,Quantum Gravity and Noncommutative Field Theories,Physics and Astronomy
https://openalex.org/T10296,Tick-Borne Diseases and Pathogens Transmission,Immunology and Microbiology
https://openalex.org/T10166,Global Impact of Arboviral Diseases,Medicine
https://openalex.org/T11155,Toxoplasmosis and Neosporosis Research,Immunology and Microbiology
https://openalex.org/T11067,Advancements in Colorectal Cancer Research,Medicine
https://openalex.org/T12839,Toward a Sociology of Emergence in Modern Society,Social Sciences
https://openalex.org/T10073,Hepatocellular Carcinoma,Medicine
https://openalex.org/T10966,Mechanisms and Treatment of Liver Fibrosis,Medicine
https://openalex.org/T10487,Impact of Pollinator Decline on Ecosystems and Agriculture,Agricultural and Biological Sciences
https://openalex.org/T12608,Neural Basis of Spatial Neglect and Recovery,Neuroscience
https://openalex.org/T12194,Addressing Racial and Ethnic Disparities in Healthcare through Cultural Competence,Social Sciences
https://openalex.org/T11974,DNA Barcoding for Lepidoptera Taxonomy and Evolution,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10049,Magnetic Skyrmions and Spintronics,Physics and Astronomy
https://openalex.org/T10525,Human Interaction with Automation Systems,Psychology
https://openalex.org/T11489,Air Traffic Management and Conflict Resolution,Engineering
https://openalex.org/T12125,Unmanned Aerial Vehicles for Wind Estimation and Soaring,Engineering
https://openalex.org/T10245,Metamaterials and Negative Refraction,Materials Science
https://openalex.org/T10666,Photonic Crystals,Physics and Astronomy
https://openalex.org/T11383,Metasurfaces for Antenna and Radar Applications,Engineering
https://openalex.org/T13280,Hackathons in Biomedical Engineering Education,Engineering
https://openalex.org/T10619,Preoperative Chemoradiotherapy for Esophageal Cancer,Medicine
https://openalex.org/T12467,Rangeland Degradation and Pastoral Livelihoods,Environmental Science
https://openalex.org/T10476,Microalgae as a Source for Biofuels Production,Energy
https://openalex.org/T12414,Importance of Marine Spatial Planning in Ecosystem Management,Environmental Science
https://openalex.org/T11456,Neural Mechanisms of Respiratory Control and Homeostasis,Neuroscience
https://openalex.org/T11245,Isogeometric Analysis in Computational Engineering,Engineering
https://openalex.org/T11590,Contribution of Primary Care to Health Systems and Health,Health Professions
https://openalex.org/T14513,Psychology of Heroism and Courage,Psychology
https://openalex.org/T12309,Multijunction Solar Cell Technology,Engineering
https://openalex.org/T10624,Silicon Solar Cell Technology,Engineering
https://openalex.org/T10468,Photovoltaic Maximum Power Point Tracking Techniques,Energy
https://openalex.org/T13993,European-Australian Political and Cultural Relations,Social Sciences
https://openalex.org/T11684,Dynamics and Pathogenesis of Cholera Bacteria,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11784,Electrochemical Reduction of CO2 to Fuels,Energy
https://openalex.org/T11582,Nanofluidics and Nanopore Technology,Engineering
https://openalex.org/T12035,Neurobiological Mechanisms of Placebo and Nocebo Effects,Neuroscience
https://openalex.org/T12663,"Body Dysmorphic Disorder: Psychosocial, Clinical, and Treatment Aspects",Psychology
https://openalex.org/T11538,Pathophysiology and Management of Graves' Ophthalmopathy,Medicine
https://openalex.org/T11423,Analysis of Pesticide Residues in Food,Agricultural and Biological Sciences
https://openalex.org/T12504,Foundations of Geometric Mathematics,Mathematics
https://openalex.org/T13854,Map Projections and Geodesy Algorithms,Social Sciences
https://openalex.org/T10409,Fuel Cell Membrane Technology,Engineering
https://openalex.org/T10766,Urban Heat Islands and Mitigation Strategies,Environmental Science
https://openalex.org/T10111,Remote Sensing in Vegetation Monitoring and Phenology,Environmental Science
https://openalex.org/T10755,HER2 Signaling in Breast Cancer Treatment,Medicine
https://openalex.org/T12226,Neuroblastoma Research and Treatment,Medicine
https://openalex.org/T12505,Role of Fibroblast Activation in Cancer Progression,Medicine
https://openalex.org/T12473,Human Settlement in the Pacific Islands,Social Sciences
https://openalex.org/T12218,Geochemistry and Utilization of Coal and Coal Byproducts,Earth and Planetary Sciences
https://openalex.org/T11757,High-Resolution Seismic Noise Tomography,Earth and Planetary Sciences
https://openalex.org/T13219,Neuroscience of Mind Wandering and Attention Lapses,Neuroscience
https://openalex.org/T10517,Importance of Financial Literacy and Retirement Planning,"Business, Management and Accounting"
https://openalex.org/T10854,Epidemiology and Management of Bipolar Disorder,Medicine
https://openalex.org/T11123,Obsessive-Compulsive Disorder and Related Conditions,Psychology
https://openalex.org/T10115,Corporate Social Responsibility and Financial Performance,"Business, Management and Accounting"
https://openalex.org/T10773,Exosome Biology and Function in Intercellular Communication,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11184,Neonatal Brain Injury and Developmental Consequences,Medicine
https://openalex.org/T11961,Epidemiology and Management of Neonatal Sepsis,Medicine
https://openalex.org/T12693,Immigrant Entrepreneurship in Advanced Economies,Social Sciences
https://openalex.org/T12828,Mutation Breeding for Crop Improvement,Agricultural and Biological Sciences
https://openalex.org/T12679,Qualitative Data Collection and Analysis Methods,Social Sciences
https://openalex.org/T10567,Vehicle Routing Problem and Variants,Engineering
https://openalex.org/T11567,Automata Theory and Formal Languages,Computer Science
https://openalex.org/T10593,Bacterial Biofilms and Quorum Sensing Mechanisms,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10257,Periodontal Diseases and Oral Microbiome,Dentistry
https://openalex.org/T11916,Interactions of Legionella and Amoebae in Disease,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13190,Innovative Mining Technology and Sustainable Development,Engineering
https://openalex.org/T13780,Homeschooling and Educational Policy Debates,Social Sciences
https://openalex.org/T11141,Pediatric Cancer and Quality of Life,Medicine
https://openalex.org/T10950,Epidemiology and Treatment of Childhood Leukemia,Medicine
https://openalex.org/T11297,Mechanisms and Implications of Ferroptosis in Cancer,Medicine
https://openalex.org/T10915,Copper and Zinc in Health and Disease,Nursing
https://openalex.org/T13522,Promotion and Disease Reduction in Cardiovascular Health,Medicine
https://openalex.org/T13332,History of Reproduction and Gender in Britain,Arts and Humanities
https://openalex.org/T11205,Inverse Problems in Mathematical Physics and Imaging,Mathematics
https://openalex.org/T10077,Molecular Mechanisms of Synaptic Plasticity and Neurological Disorders,Neuroscience
https://openalex.org/T11266,Role of Microglia in Neurological Disorders,Neuroscience
https://openalex.org/T10374,Graph Theory and Algorithms,Computer Science
https://openalex.org/T10366,Discourse Analysis in Academic Writing and Media,Arts and Humanities
https://openalex.org/T10076,Mechanisms of Plant Immune Response,Agricultural and Biological Sciences
https://openalex.org/T12475,Strigolactone Signaling in Plant Interactions,Agricultural and Biological Sciences
https://openalex.org/T10564,Microbial Nitrogen Cycling in Wastewater Treatment Systems,Environmental Science
https://openalex.org/T11614,Security Challenges in Cloud Computing,Computer Science
https://openalex.org/T12038,Porous Crystalline Organic Frameworks for Energy and Separation Applications,Materials Science
