author_id,author_name,university_name
https://openalex.org/A5066083404,Florent S??gonne,Massachusetts Institute of Technology
https://openalex.org/A5022799533,Bruce Fischl,Massachusetts General Hospital
https://openalex.org/A5103471508,Brian T. Quinn,Athinoula A. Martinos Center for Biomedical Imaging
https://openalex.org/A5086955468,Bradford C. Dickerson,Massachusetts General Hospital
https://openalex.org/A5006645872,Deborah Blacker,Massachusetts General Hospital
https://openalex.org/A5048946975,Randy L. Buckner,Howard Hughes Medical Institute
https://openalex.org/A5087626511,Anders M. Dale,"University of California, San Diego"
https://openalex.org/A5051691320,R. P. Maguire,Pfizer (United States)
https://openalex.org/A5023514892,Marilyn Albert,Johns Hopkins Medicine
https://openalex.org/A5032770351,Ronald Killiany,Boston University
https://openalex.org/A5108414790,P. W. Anderson,Unknown
https://openalex.org/A5090232554,Sven Heinz,"University of California, San Diego"
https://openalex.org/A5060761396,Christopher Benner,"University of California, San Diego"
https://openalex.org/A5050271447,Nathanael J. Spann,"University of California, San Diego"
https://openalex.org/A5072441902,Eric Bertolino,University of Chicago
https://openalex.org/A5018083999,Yin C. Lin,"University of California, San Diego"
https://openalex.org/A5075999178,Peter Laslo,University of Leeds
https://openalex.org/A5101459240,Jason X. Cheng,University of Chicago
https://openalex.org/A5085824896,Cornelis Murre,"University of California, San Diego"
https://openalex.org/A5013869141,Harinder Singh,University of Chicago
https://openalex.org/A5039839135,Christopher K. Glass,"University of California, San Diego"
https://openalex.org/A5021866562,Alina Kabata?€?Pendias,Unknown
https://openalex.org/A5109427038,B. P. Abbott,California Institute of Technology
https://openalex.org/A5107906377,R. Abbott,California Institute of Technology
https://openalex.org/A5113097922,T. D. Abbott,Louisiana State University
https://openalex.org/A5107859388,M. R. Abernathy,California Institute of Technology
https://openalex.org/A5002195232,F. Acernese,"Istituto Nazionale di Fisica Nucleare, Sezione di Napoli"
https://openalex.org/A5034442699,K. Ackley,University of Florida
https://openalex.org/A5107891979,C. Adams,LIGO Scientific Collaboration
https://openalex.org/A5108111724,T. Adams,Laboratoire d?€?Annecy de Physique des Particules
https://openalex.org/A5041720834,P. Addesso,University of Salerno
https://openalex.org/A5030348289,R. X. Adhikari,California Institute of Technology
https://openalex.org/A5106633139,V. B. Adya,Max Planck Institute for Gravitational Physics
https://openalex.org/A5090201600,C. Affeldt,Max Planck Institute for Gravitational Physics
https://openalex.org/A5006008915,M. Agathos,National Institute for Subatomic Physics
https://openalex.org/A5010511297,K. Agatsuma,National Institute for Subatomic Physics
https://openalex.org/A5109437526,N. Aggarwal,Massachusetts Institute of Technology
https://openalex.org/A5016456498,O. D. Aguiar,National Institute for Space Research
https://openalex.org/A5076524597,L. Aiello,Gran Sasso Science Institute
https://openalex.org/A5066588619,A. Ain,Inter-University Centre for Astronomy and Astrophysics
https://openalex.org/A5078466233,P. Ajith,International Centre for Theoretical Sciences
https://openalex.org/A5038143809,B. Allen,Leibniz University Hannover
https://openalex.org/A5047124984,A. Allocca,"Istituto Nazionale di Fisica Nucleare, Sezione di Pisa"
https://openalex.org/A5101810233,P. A. Altin,Australian National University
https://openalex.org/A5107384595,S. B. Anderson,California Institute of Technology
https://openalex.org/A5032526109,W. G. Anderson,University of Wisconsin?€?Milwaukee
https://openalex.org/A5091170113,K. Arai,California Institute of Technology
https://openalex.org/A5067490683,M. A. Arain,University of Florida
https://openalex.org/A5018750481,M. C. Araya,California Institute of Technology
https://openalex.org/A5079982985,C. C. Arceneaux,University of Mississippi
https://openalex.org/A5001050363,J. S. Areeda,"California State University, Fullerton"
https://openalex.org/A5064205935,N. Arnaud,Universit?? Paris-Saclay
https://openalex.org/A5005824396,K. G. Arun,Chennai Mathematical Institute
https://openalex.org/A5027404123,S. Ascenzi,University of Rome Tor Vergata
https://openalex.org/A5072459113,G. Ashton,University of Southampton
https://openalex.org/A5034372469,M. Ast,Universit??t Hamburg
https://openalex.org/A5111881343,S. M. Aston,LIGO Scientific Collaboration
https://openalex.org/A5050116062,P. Astone,"Istituto Nazionale di Fisica Nucleare, Sezione di Roma I"
https://openalex.org/A5084776987,P. Aufmuth,Max Planck Institute for Gravitational Physics
https://openalex.org/A5019185901,C. Aulbert,Max Planck Institute for Gravitational Physics
https://openalex.org/A5006144170,S. Babak,Max Planck Institute for Gravitational Physics
https://openalex.org/A5039350162,P. Bacon,Centre National de la Recherche Scientifique
https://openalex.org/A5107886178,M. K. M. Bader,National Institute for Subatomic Physics
https://openalex.org/A5050974465,P. T. Baker,Montana State University
https://openalex.org/A5108121258,F. Baldaccini,"Istituto Nazionale di Fisica Nucleare, Sezione di Perugia"
https://openalex.org/A5107859595,G. Ballardin,European Gravitational Observatory
https://openalex.org/A5110292972,S. W. Ballmer,Syracuse University
https://openalex.org/A5107843401,J. C. Barayoga,California Institute of Technology
https://openalex.org/A5105756365,S. E. Barclay,University of Glasgow
https://openalex.org/A5040898326,B. C. Barish,California Institute of Technology
https://openalex.org/A5107827931,D. Barker,Unknown
https://openalex.org/A5041860747,F. Barone,"Istituto Nazionale di Fisica Nucleare, Sezione di Napoli"
https://openalex.org/A5052609714,B. Barr,University of Glasgow
https://openalex.org/A5084932813,L. Barsotti,Massachusetts Institute of Technology
https://openalex.org/A5106133377,M. Barsuglia,D??l??gation Paris 7
https://openalex.org/A5055919095,D. Barta,Wigner Research Centre for Physics
https://openalex.org/A5046364141,J. Bartlett,Unknown
https://openalex.org/A5041849317,M. A. Barton,Unknown
https://openalex.org/A5035970226,I. Bartos,Columbia University
https://openalex.org/A5032742544,R. Bassiri,Stanford University
https://openalex.org/A5106134471,A. Basti,"Istituto Nazionale di Fisica Nucleare, Sezione di Pisa"
https://openalex.org/A5108095589,J. C. Batch,Unknown
https://openalex.org/A5108111366,C. Baune,Max Planck Institute for Gravitational Physics
https://openalex.org/A5007133266,V. Bavigadda,European Gravitational Observatory
https://openalex.org/A5055853592,M. Bazzan,University of Padua
https://openalex.org/A5042650160,B. Behnke,Max Planck Institute for Gravitational Physics
https://openalex.org/A5013126508,M. Bejger,Unknown
https://openalex.org/A5021141546,Krzysztof Belczy??ski,University of Warsaw
https://openalex.org/A5113599157,A. S. Bell,University of Glasgow
https://openalex.org/A5011367139,C. Bell,University of Glasgow
https://openalex.org/A5001026179,B. K. Berger,California Institute of Technology
https://openalex.org/A5102998026,J. Bergman,Unknown
https://openalex.org/A5038418562,G. Bergmann,Max Planck Institute for Gravitational Physics
https://openalex.org/A5091126395,C. P. L. Berry,University of Birmingham
https://openalex.org/A5057296833,D. Bersanetti,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova"
https://openalex.org/A5057437867,A. Bertolini,National Institute for Subatomic Physics
https://openalex.org/A5108094849,J. Betzwieser,LIGO Scientific Collaboration
https://openalex.org/A5050737016,S. Bhagwat,Syracuse University
https://openalex.org/A5112681066,R. Bhandare,Raja Ramanna Centre for Advanced Technology
https://openalex.org/A5101886811,I. A. Bilenko,Lomonosov Moscow State University
https://openalex.org/A5021058049,G. Billingsley,California Institute of Technology
https://openalex.org/A5105889424,J. Birch,LIGO Scientific Collaboration
https://openalex.org/A5046147926,R. Birney,University of the West of Scotland
https://openalex.org/A5108002919,O. Birnholtz,Max Planck Institute for Gravitational Physics
https://openalex.org/A5113697895,S. Biscans,Massachusetts Institute of Technology
https://openalex.org/A5105788435,A. Bisht,Max Planck Institute for Gravitational Physics
https://openalex.org/A5069091174,M. Bitossi,European Gravitational Observatory
https://openalex.org/A5105782865,C. Biwer,Syracuse University
https://openalex.org/A5025172623,M. A. Bizouard,Universit?? Paris-Saclay
https://openalex.org/A5108098297,J. K. Blackburn,California Institute of Technology
https://openalex.org/A5042091349,C. D. Blair,University of Western Australia
https://openalex.org/A5058336960,D. G. Blair,University of Western Australia
https://openalex.org/A5107908421,R. M. Blair,Unknown
https://openalex.org/A5031116857,S. Bloemen,Radboud University Nijmegen
https://openalex.org/A5110497214,O. Bock,Max Planck Institute for Gravitational Physics
https://openalex.org/A5112537795,T. P. Bodiya,Massachusetts Institute of Technology
https://openalex.org/A5032709770,M. Bo??r,Observatoire de la C??te d?€?Azur
https://openalex.org/A5064368409,G. Bogaert,Observatoire de la C??te d?€?Azur
https://openalex.org/A5110313994,C. Bogan,Max Planck Institute for Gravitational Physics
https://openalex.org/A5005089016,A. Boh??,Max Planck Institute for Gravitational Physics
https://openalex.org/A5017940922,P. Bojtos,E??tv??s Lor??nd University
https://openalex.org/A5110903983,C. Bond,University of Birmingham
https://openalex.org/A5012611833,Robert Karasek,Unknown
https://openalex.org/A5114247016,Robert A. Steer,Unknown
https://openalex.org/A5074792918,Margery G. Carbin,National League for Nursing
https://openalex.org/A5042650280,Adam Roberts,"University of California, Berkeley"
https://openalex.org/A5048435659,Loyal A. Goff,Broad Institute
https://openalex.org/A5014783439,David R. Kelley,Harvard University
https://openalex.org/A5017194914,John L. Rinn,Harvard University
https://openalex.org/A5038175827,Mark C. Suchman,University of Wisconsin?€?Madison
https://openalex.org/A5081434966,Hadi Valadi,University of Gothenburg
https://openalex.org/A5028079459,Karin M. Ekstr??m,University of Gothenburg
https://openalex.org/A5054626777,Apostolos Bossios,University of Gothenburg
https://openalex.org/A5063855542,Margareta Sj??strand,University of Gothenburg
https://openalex.org/A5009193095,James J. Lee,WinnMed
https://openalex.org/A5001571542,Jan L??tvall,University of Gothenburg
https://openalex.org/A5111782982,Margaret M. Hoehn,Columbia University
https://openalex.org/A5108452354,Melvin D. Yahr,Columbia University
https://openalex.org/A5065086423,Alejandro Portes,Princeton University
https://openalex.org/A5026928510,Thomas Piketty,Unknown
https://openalex.org/A5105410002,Michael G. Murray,Carnegie Institution for Science
https://openalex.org/A5073096791,William F. Thompson,Carnegie Institution for Science
https://openalex.org/A5021622107,Edward F. McQuarrie,Unknown
https://openalex.org/A5037852553,Richard A. Krueger,Unknown
https://openalex.org/A5064017433,Paolo Leon,Unknown
https://openalex.org/A5024091899,Marco Dorigo,Universit?? Libre de Bruxelles
https://openalex.org/A5035750085,Vittorio Maniezzo,University of Bologna
https://openalex.org/A5113619432,A. Colorni,Politecnico di Milano
https://openalex.org/A5043211393,John E. Hopcroft,Unknown
https://openalex.org/A5105947170,Rotwani,Unknown
https://openalex.org/A5089065417,Jeffrey D. Ullman,Unknown
https://openalex.org/A5014792305,J. William Costerton,Montana State University
https://openalex.org/A5011443206,Philip S. Stewart,Montana State University
https://openalex.org/A5084243657,E. Peter Greenberg,University of Iowa
https://openalex.org/A5056143270,Gavin E. Crooks,"University of California, Berkeley"
https://openalex.org/A5073405615,Gary C. Hon,"University of California, Berkeley"
https://openalex.org/A5076646445,John?€?Marc Chandonia,Lawrence Berkeley National Laboratory
https://openalex.org/A5046334676,Steven E. Brenner,"University of California, Berkeley"
https://openalex.org/A5034283532,Wai Tat Chiu,Harvard University
https://openalex.org/A5081691937,Bruce D. Lucas,Carnegie Mellon University
https://openalex.org/A5057924291,Takeo Kanade,Carnegie Mellon University
https://openalex.org/A5020751544,Sue Duval,University of Colorado Health
https://openalex.org/A5114011023,Richard L. Tweedie,University of Minnesota
https://openalex.org/A5038702232,Rana Munns,Plant Industry
https://openalex.org/A5016084363,Mark Tester,Australian Centre for Plant Functional Genomics
https://openalex.org/A5073484388,John Dewey,Unknown
https://openalex.org/A5014071257,Quinn T. Ostrom,The Ohio State University
https://openalex.org/A5031363682,Haley Gittleman,Case Western Reserve University
https://openalex.org/A5018758286,P Farah,Case Western Reserve University
https://openalex.org/A5015211738,A. Ondracek,Case Western Reserve University
https://openalex.org/A5101750089,Yaning Chen,Central Brain Tumor Registry of the United States
https://openalex.org/A5036672010,Yingli Wolinsky,Case Western Reserve University
https://openalex.org/A5089952851,N. E. Stroup,Case Western Reserve University
https://openalex.org/A5078384857,Carol Kruchko,Case Western Reserve University
https://openalex.org/A5051948022,Jill S. Barnholtz?€?Sloan,Case Western Reserve University
https://openalex.org/A5047039050,Scott J. Dixon,Columbia University
https://openalex.org/A5045645746,Kathryn M. Lemberg,Columbia University
https://openalex.org/A5014823035,Michael R. Lamprecht,Columbia University
https://openalex.org/A5085074627,Rachid Skouta,Columbia University
https://openalex.org/A5096889554,Eleina M. Zaitsev,Columbia University
https://openalex.org/A5040309991,Caroline E. Gleason,Columbia University
https://openalex.org/A5076267910,Darpan N. Patel,Columbia University
https://openalex.org/A5088411429,Andras J. Bauer,Columbia University
https://openalex.org/A5065678849,Alexandra M. Cantley,Columbia University
https://openalex.org/A5002106907,Wan Seok Yang,Columbia University
https://openalex.org/A5019039663,Barclay Morrison,Columbia University
https://openalex.org/A5030207693,Brent R. Stockwell,Columbia University
https://openalex.org/A5072532913,Noam Chomsky,Unknown
https://openalex.org/A5018419311,Salim Yusuf,Hamilton General Hospital
https://openalex.org/A5027641313,Steven Hawken,Population Health Research Institute
https://openalex.org/A5037187866,Stephanie ??unpuu,Population Health Research Institute
https://openalex.org/A5022435763,Tony Dans,Population Health Research Institute
https://openalex.org/A5078888395,??lvaro Avezum,Hamilton General Hospital
https://openalex.org/A5005906845,Fernando La??as,Population Health Research Institute
https://openalex.org/A5111868046,Matthew McQueen,Population Health Research Institute
