InstitutionId,Institution_Name,City,Country
7397,Federal State Budgetary Institution Russian Scientific Center of Roentgenoradiology,Moscow,Russia
7398,Federal State Institution Hematology Research Center,Moscow,Russia
7399,Institute of Oncology NN Petrov,Moscow,Russia
7400,Ivanovo Research Institute of Motherhood and Childhood named after VN Gorodkov,Moscow,Russia
7401,"National Medical Research Center for Obstetrics, Gynecology and Perinatology named after Academician V.I.Kulakov of the Ministry of Healthcare of the Russian Federation",Moscow,Russia
7402,National Medical Research Center of Cardiology,Moscow,Russia
7403,National Medical Research Center of Dentistry and Maxillofacial Surgery,Moscow,Russia
7404,National Research Center for Preventive Medicine,Moscow,Russia
7405,Nizhny Novgorod Federal Research Institute of Pediatric Gastroenterology,Moscow,Russia
7406,Nizhny Novgorod Research Institute of Traumatology and Orthopedics,Moscow,Russia
7407,Novosibirsk Scientific Research Institute of Traumatology and Orthopedics. Ya.L. Tsivyan,Moscow,Russia
7408,P.A. Hertzen Moscow Oncology Research Institute,Moscow,Russia
7409,Pirogov Russian National Research Medical University,Moscow,Russia
7410,Research Institute for the Study of Leprosy,Moscow,Russia
7411,Research Institute of Emergency Childrens Surgery and Traumatology,Moscow,Russia
7412,Research Institute of Influenza,Moscow,Russia
7413,Russian Ilizarov Scientific Center for Restorative Traumatology and Orthopaedics,Moscow,Russia
7414,Russian Medical Academy of Continuous Professional Education,Moscow,Russia
7415,Scientific Center of Children's Health,Moscow,Russia
7416,The Turner Scientific Research Institute for Children's Orthopedics,Moscow,Russia
7417,NYU Langone Health,New York,United States
7418,Bellevue Hospital Center,New York,United States
7419,New York University Langone Orthopedic Hospital,New York,United States
7420,Rusk Rehabilitation,New York,United States
7421,Tisch Hospital,New York,United States
7422,Woodhull Medical and Mental Health Center,New York,United States
7423,New York University,New York,United States
7424,Yamagata University,Yamagata,Japan
7425,Yamagata University Hospital,Yamagata,Japan
7426,Universidad de Cantabria,Santander,Spain
7430,City College of New York,New York,United States
7431,City University of New York,New York,United States
7432,Eli Lilly (United States),Indianapolis,United States
7433,Eli Lilly (Canada),Indianapolis,United States
7434,Eli Lilly (Germany),Indianapolis,United States
7435,Eli Lilly (India),Indianapolis,United States
7436,Eli Lilly (Ireland),Indianapolis,United States
7437,Eli Lilly (Italy),Indianapolis,United States
7438,Eli Lilly (Japan),Indianapolis,United States
7439,Eli Lilly (Netherlands),Indianapolis,United States
7440,Eli Lilly (Singapore),Indianapolis,United States
7441,Eli Lilly (Spain),Indianapolis,United States
7442,Eli Lilly (Switzerland),Indianapolis,United States
7443,Eli Lilly (United Kingdom),Indianapolis,United States
7444,SickKids Foundation,Toronto,Canada
7445,Ted Rogers Centre for Heart Research,Toronto,Canada
7446,Hospital for Sick Children,Toronto,Canada
7447,Klinikum rechts der Isar,Munich,Germany
7448,Royal London Hospital,London,United Kingdom
7449,Barts Health NHS Trust,London,United Kingdom
7450,Royal Children's Hospital,Melbourne,Australia
7451,Murdoch Children's Research Institute,Melbourne,Australia
7452,University of Melbourne,Melbourne,Australia
7453,McGill University Health Centre,Montreal,Canada
7454,Lachine Hospital,Montreal,Canada
7455,Montreal General Hospital,Montreal,Canada
7456,Royal Victoria Hospital,Montreal,Canada
7457,McGill University,Montreal,Canada
7458,Tottori University,Tottori-shi,Japan
7459,Tottori University Hospital,Tottori-shi,Japan
7460,National University of San Marcos,Lima,Peru
7464,Centre de recherches sociologiques et politiques de Paris,Lima,Peru
7466,EconomiX,Lima,Peru
7467,Institut des Sciences Sociales du Politique,Lima,Peru
7469,Laboratoire Architecture Ville Urbanisme Environnement,Lima,Peru
7470,Laboratoire Dynamiques Sociales et Recomposition des Espaces,Lima,Peru
7471,Laboratoire d'ethnologie et de sociologie comparative,Lima,Peru
7475,Wuhan University of Science and Technology,Wuhan,China
7476,The Central Hospital of Xiao gan,Wuhan,China
7477,University of the Free State,Bloemfontein,South Africa
7478,Fordham University,New York,United States
7479,Catholic University of America,Washington D.C.,United States
7480,Institut Curie,Paris,France
7481,Biologie cellulaire et Cancer,Paris,France
7483,Dynamique du noyau,Paris,France
7486,Physique des Cellules et Cancers,Paris,France
7488,Ritsumeikan University,Kyoto,Japan
7489,Universidade Federal de Sergipe,Aracaju,Brazil
7490,University of Wuppertal,Wuppertal,Germany
7491,Ottawa Hospital,Ottawa,Canada
7492,University of Ottawa Skills and Simulation Centre,Ottawa,Canada
7493,University of Ottawa,Ottawa,Canada
7495,University of Electro-Communications,Tokyo,Japan
7496,Xiangtan University,Xiangtan,China
7497,Kyushu Institute of Technology,Kitakyushu,Japan
7498,Hasanuddin University,Makassar,Indonesia
7500,Toho University,Tokyo,Japan
7501,Toho University Medical Center Sakura Hospital,Tokyo,Japan
7502,Toho University Ohashi Medical Center,Tokyo,Japan
7503,Toho University Omori Medical Center,Tokyo,Japan
7504,Universidad Rey Juan Carlos,Madrid,Spain
7506,University of Silesia in Katowice,Katowice,Poland
7507,Planetary Science Institute,Tucson,United States
7508,Indian Institute of Technology Guwahati,Guwahati,India
7509,University of Mannheim,Mannheim,Germany
7511,Institute for Enterprise Systems,Mannheim,Germany
7512,"Institute for German, European and International Medical Law, Public Health Law and Bioethics",Mannheim,Germany
7513,Mannheim Centre for European Social Research,Mannheim,Germany
7514,United States Army,Arlington,United States
7515,Telemedicine & Advanced Technology Research Center,Arlington,United States
7516,U.S. Army Space and Missile Defense Command,Arlington,United States
7517,United States Army Corps of Engineers,Arlington,United States
7518,United States Army Futures Command,Arlington,United States
7519,United States Army Institute of Surgical Research,Arlington,United States
7520,United States Army Intelligence and Security Command,Arlington,United States
7521,United States Army Medical Command,Arlington,United States
7522,United States Army War College,Arlington,United States
7523,United States Military Academy,Arlington,United States
7524,United States Department of the Army,Arlington,United States
7525,Uniformed Services University of the Health Sciences,Arlington,United States
7526,University of Limerick,Limerick,Ireland
7527,Advanced Materials and BioEngineering Research,Limerick,Ireland
7528,St. Luke's General Hospital,Limerick,Ireland
7529,University Hospital Limerick,Limerick,Ireland
7530,University Maternity Hospital Limerick,Limerick,Ireland
7531,University of Hohenheim,Stuttgart,Germany
7532,Southern Methodist University,Dallas,United States
7534,Siberian Branch of the Russian Academy of Sciences,Novosibirsk,Russia
7535,Budker Institute of Nuclear Physics,Novosibirsk,Russia
7536,East-Siberian Institute of the Ministry of Internal Affairs of the Russian Federation,Novosibirsk,Russia
7537,Institute for Humanities Research and Indigenous Studies of the North,Novosibirsk,Russia
7538,Institute for System Dynamics and Control Theory,Novosibirsk,Russia
7539,Institute of Archaeology and Ethnography,Novosibirsk,Russia
7540,Institute of Chemistry and Chemical Technology,Novosibirsk,Russia
7541,Institute of Coal Chemistry and Material Science,Novosibirsk,Russia
7542,Institute of Coal of the Siberian Branch of the RAS,Novosibirsk,Russia
7543,Institute of Cytology and Genetics,Novosibirsk,Russia
7544,Institute of Economics and Industrial Engineering,Novosibirsk,Russia
7545,Institute of History,Novosibirsk,Russia
7546,Institute of Hydrocarbon Processing,Novosibirsk,Russia
7547,Institute of Monitoring of Climatic and Ecological Systems,Novosibirsk,Russia
7548,"Institute of Natural Resources, Ecology and Cryology",Novosibirsk,Russia
7549,Institute of Strength Physics and Materials Science,Novosibirsk,Russia
7550,Institute of Systematics and Ecology of Animals,Novosibirsk,Russia
7551,Institute of Theoretical and Applied Mechanics,Novosibirsk,Russia
7553,Krasnoyarsk Scientific Center,Novosibirsk,Russia
7554,Lavrentyev Institute of Hydrodynamics,Novosibirsk,Russia
7555,Melnikov Permafrost Institute of the Siberian Branch of the Russian Academy of Science,Novosibirsk,Russia
7556,New Siberian Institute,Novosibirsk,Russia
7557,Siberian Center for Environmental Research and Training,Novosibirsk,Russia
7558,Siberian Independent Institute,Novosibirsk,Russia
7559,Siberian Institute of Business Management and Psychology,Novosibirsk,Russia
7560,Siberian Institute of Business and Information Technologies,Novosibirsk,Russia
7561,Siberian Law Institute of Russian Federal Drug Control Service,Novosibirsk,Russia
7562,Siberian Research Institute of Agricultural Economics,Novosibirsk,Russia
7563,Sobolev Institute of Mathematics,Novosibirsk,Russia
7564,State Public Scientific Technological Library of Siberian Branch of Russian Academy of Sciences,Novosibirsk,Russia
7565,V. B. Sochava Institute of Geography,Novosibirsk,Russia
7566,Yu.G. Shafer Institute of Cosmophysical Research and Aeronomy,Novosibirsk,Russia
7567,Russian Academy of Sciences,Novosibirsk,Russia
7568,Center for Cancer Research,Bethesda,United States
7569,National Cancer Institute,Bethesda,United States
7570,Universidade Federal de Lavras,Lavras,Brazil
7571,Consorci Institut D'Investigacions Biomediques August Pi I Sunyer,Barcelona,Spain
7573,Tanta University,Tanta,Egypt
7574,Tanta University Hospital,Tanta,Egypt
7575,Northeast Forestry University,Harbin,China
7576,University of Colorado Health,Aurora,United States
7577,Memorial Hospital,Aurora,United States
7578,Poudre Valley Hospital,Aurora,United States
7579,UCHealth Yampa Valley Medical Center,Aurora,United States
7580,University of Colorado Hospital,Aurora,United States
7581,Western Michigan University,Kalamazoo,United States
7582,Bronson Methodist Hospital,Kalamazoo,United States
7583,West Michigan Cancer Center,Kalamazoo,United States
7584,Hospital of the University of Pennsylvania,Philadelphia,United States
7585,University of Pennsylvania Health System,Philadelphia,United States
7586,University of Pennsylvania,Philadelphia,United States
7587,University of Mississippi Medical Center,Jackson,United States
7588,Mississippi Institutions of Higher Learning,Jackson,United States
7589,University of Mississippi,Jackson,United States
7590,Isfahan University of Technology,Isfahan,Iran
7591,Woods Hole Oceanographic Institution,Falmouth,United States
7592,Woods Hole Sea Grant,Falmouth,United States
7593,Marine Biological Laboratory,Falmouth,United States
7594,Panjab University,Chandigarh,India
7595,Government Medical College and Hospital,Chandigarh,India
7596,Chemnitz University of Technology,Chemnitz,Germany
7598,Hospital Universitario La Paz,Madrid,Spain
7599,Nagoya City University,Nagoya,Japan
7600,Nagoya City University Hospital,Nagoya,Japan
7601,University of Massachusetts Boston,Boston,United States
7602,University of Massachusetts System,Boston,United States
7603,Institute for Community Inclusion,Boston,United States
7604,Shanghai University of Traditional Chinese Medicine,Shanghai,China
7605,Longhua Hospital Shanghai University of Traditional Chinese Medicine,Shanghai,China
7606,Shuguang Hospital,Shanghai,China
7607,Traditional Chinese Medicine Hospital of Kunshan,Shanghai,China
7608,Yueyang Hospital,Shanghai,China
7609,American University,Washington,United States
7610,District of Columbia Space Grant Consortium,Washington,United States
7611,University of Maine,Orono,United States
7612,Maine Sea Grant,Orono,United States
7613,University of Maine System,Orono,United States
7614,SLAC National Accelerator Laboratory,Menlo Park,United States
7615,Kavli Institute for Particle Astrophysics and Cosmology,Menlo Park,United States
7616,Linac Coherent Light Source,Menlo Park,United States
7617,Stanford Synchrotron Radiation Lightsource,Menlo Park,United States
7619,Roche (Switzerland),Basel,Switzerland
7620,Roche (Austria),Basel,Switzerland
7621,Roche (Belgium),Basel,Switzerland
7622,Roche (Bolivia),Basel,Switzerland
7623,Roche (Bosnia-Herzegovina),Basel,Switzerland
7624,Roche (Canada),Basel,Switzerland
7625,Roche (Chile),Basel,Switzerland
7626,Roche (China),Basel,Switzerland
7627,Roche (Czechia),Basel,Switzerland
7628,Roche (Denmark),Basel,Switzerland
7629,Roche (Ecuador),Basel,Switzerland
7630,Roche (Estonia),Basel,Switzerland
7631,Roche (Finland),Basel,Switzerland
7632,Roche (France),Basel,Switzerland
7633,Roche (Greece),Basel,Switzerland
7634,Roche (Hungary),Basel,Switzerland
7635,Roche (India),Basel,Switzerland
7636,Roche (Ireland),Basel,Switzerland
7637,Roche (Israel),Basel,Switzerland
7638,Roche (Italy),Basel,Switzerland
7639,Roche (Japan),Basel,Switzerland
7640,Roche (Lebanon),Basel,Switzerland
7641,Roche (Netherlands),Basel,Switzerland
7642,Roche (Nicaragua),Basel,Switzerland
7643,Roche (Norway),Basel,Switzerland
7644,Roche (Portugal),Basel,Switzerland
7645,Roche (Romania),Basel,Switzerland
7646,Roche (South Korea),Basel,Switzerland
7647,Roche (Spain),Basel,Switzerland
7648,Roche (Sweden),Basel,Switzerland
7649,Roche (Tunisia),Basel,Switzerland
7650,Roche (Turkey),Basel,Switzerland
7651,Roche (United Kingdom),Basel,Switzerland
